EmptyCol,DateTime,Main_Owner,2nd_Owner,Load(KG),Bin_ID,Full(Y/N)
5205,2024-09-27 14:56:21.847861,user1,user2,58.0,bin3,N
5206,2024-09-27 14:56:21.926082,user1,user2,98.0,bin3,Y
5207,2024-09-27 14:56:22.017177,user1,user2,31.0,bin3,N
5208,2024-09-27 14:56:22.090556,user1,user2,98.0,bin3,Y
5209,2024-09-27 14:56:22.162320,user1,user2,99.0,bin3,Y
5210,2024-09-27 14:56:22.254680,user1,user2,72.0,bin3,Y
5211,2024-09-27 14:56:22.331757,user1,user2,87.0,bin3,Y
5212,2024-09-27 14:56:22.403838,user1,user2,34.0,bin3,N
5213,2024-09-27 14:56:22.485940,user1,user2,96.0,bin3,Y
5214,2024-09-27 14:56:22.560177,user1,user2,12.0,bin3,N
5215,2024-09-27 14:56:22.633164,user1,user2,55.0,bin3,N
5216,2024-09-27 14:56:22.711166,user1,user2,12.0,bin3,N
5217,2024-09-27 14:56:22.780164,user1,user2,8.0,bin3,N
5218,2024-09-27 14:56:22.849266,user1,user2,84.0,bin3,Y
5219,2024-09-27 14:56:22.939422,user1,user2,1.0,bin3,N
5220,2024-09-27 14:56:23.017480,user1,user2,75.0,bin3,Y
5221,2024-09-27 14:56:23.097483,user1,user2,78.0,bin3,Y
5222,2024-09-27 14:56:23.166481,user1,user2,8.0,bin3,N
5223,2024-09-27 14:56:23.252333,user1,user2,8.0,bin3,N
5224,2024-09-27 14:56:23.323328,user1,user2,62.0,bin3,Y
5225,2024-09-27 14:56:23.404343,user1,user2,50.0,bin3,N
5226,2024-09-27 14:56:23.478921,user1,user2,46.0,bin3,N
5227,2024-09-27 14:56:23.657421,user1,user2,47.0,bin3,N
5228,2024-09-27 14:56:23.749474,user1,user2,43.0,bin3,N
5229,2024-09-27 14:56:23.846478,user1,user2,39.0,bin3,N
5230,2024-09-27 14:56:23.941227,user1,user2,95.0,bin3,Y
5231,2024-09-27 14:56:24.036362,user1,user2,10.0,bin3,N
5232,2024-09-27 14:56:24.142683,user1,user2,2.0,bin3,N
5233,2024-09-27 14:56:24.243784,user1,user2,9.0,bin3,N
5234,2024-09-27 14:56:24.343642,user1,user2,18.0,bin3,N
5235,2024-09-27 14:56:24.444654,user1,user2,19.0,bin3,N
5236,2024-09-27 14:56:24.543649,user1,user2,16.0,bin3,N
5237,2024-09-27 14:56:24.630712,user1,user2,81.0,bin3,Y
5238,2024-09-27 14:56:24.701766,user1,user2,69.0,bin3,Y
5239,2024-09-27 14:56:24.797560,user1,user2,55.0,bin3,N
5240,2024-09-27 14:56:24.881188,user1,user2,70.0,bin3,Y
5241,2024-09-27 14:56:24.953192,user1,user2,23.0,bin3,N
5242,2024-09-27 14:56:25.030187,user1,user2,93.0,bin3,Y
5243,2024-09-27 14:56:25.123189,user1,user2,47.0,bin3,N
5244,2024-09-27 14:56:25.193310,user1,user2,26.0,bin3,N
5245,2024-09-27 14:56:25.271150,user1,user2,3.0,bin3,N
5246,2024-09-27 14:56:25.433333,user1,user2,6.0,bin3,N
5247,2024-09-27 14:56:25.577227,user1,user2,67.0,bin3,Y
5248,2024-09-27 14:56:25.661220,user1,user2,26.0,bin3,N
5249,2024-09-27 14:56:25.751905,user1,user2,87.0,bin3,Y
5250,2024-09-27 14:56:25.851391,user1,user2,71.0,bin3,Y
5251,2024-09-27 14:56:44.120535,user1,user2,94.0,bin3,Y
5252,2024-09-27 14:56:44.295990,user1,user2,13.0,bin3,N
5253,2024-09-27 14:56:44.388967,user1,user2,4.0,bin3,N
5254,2024-09-27 14:56:44.484956,user1,user2,37.0,bin3,N
5255,2024-09-27 14:56:44.597261,user1,user2,80.0,bin3,Y
5256,2024-09-27 14:56:44.702262,user1,user2,66.0,bin3,Y
5257,2024-09-27 14:56:44.809041,user1,user2,39.0,bin3,N
5258,2024-09-27 14:56:44.920663,user1,user2,42.0,bin3,N
5259,2024-09-27 14:56:45.024689,user1,user2,88.0,bin3,Y
5260,2024-09-27 14:56:45.120848,user1,user2,52.0,bin3,N
5261,2024-09-27 14:56:45.217619,user1,user2,95.0,bin3,Y
5262,2024-09-27 14:56:45.303731,user1,user2,51.0,bin3,N
5263,2024-09-27 14:56:45.381738,user1,user2,3.0,bin3,N
5264,2024-09-27 14:56:45.467739,user1,user2,12.0,bin3,N
5265,2024-09-27 14:56:45.551491,user1,user2,74.0,bin3,Y
5266,2024-09-27 14:56:45.642503,user1,user2,17.0,bin3,N
5267,2024-09-27 14:56:45.724525,user1,user2,32.0,bin3,N
5268,2024-09-27 14:56:45.804197,user1,user2,28.0,bin3,N
5269,2024-09-27 14:56:45.893192,user1,user2,40.0,bin3,N
5270,2024-09-27 14:56:45.976201,user1,user2,22.0,bin3,N
5271,2024-09-27 14:56:46.059191,user1,user2,87.0,bin3,Y
5272,2024-09-27 14:56:46.139034,user1,user2,93.0,bin3,Y
5273,2024-09-27 14:56:46.243025,user1,user2,82.0,bin3,Y
5274,2024-09-27 14:56:46.325438,user1,user2,54.0,bin3,N
5275,2024-09-27 14:56:46.413530,user1,user2,85.0,bin3,Y
5276,2024-09-27 14:56:46.496509,user1,user2,45.0,bin3,N
5277,2024-09-27 14:56:46.574839,user1,user2,64.0,bin3,Y
5278,2024-09-27 14:56:46.653896,user1,user2,45.0,bin3,N
5279,2024-09-27 14:56:46.730981,user1,user2,34.0,bin3,N
5280,2024-09-27 14:56:46.803475,user1,user2,85.0,bin3,Y
5281,2024-09-27 14:56:46.887461,user1,user2,4.0,bin3,N
5282,2024-09-27 14:56:46.965591,user1,user2,92.0,bin3,Y
5283,2024-09-27 14:56:47.043467,user1,user2,38.0,bin3,N
5284,2024-09-27 14:56:47.128468,user1,user2,40.0,bin3,N
5285,2024-09-27 14:56:47.221473,user1,user2,16.0,bin3,N
5286,2024-09-27 14:56:47.305859,user1,user2,30.0,bin3,N
5287,2024-09-27 14:56:47.386853,user1,user2,54.0,bin3,N
5288,2024-09-27 14:56:47.544865,user1,user2,18.0,bin3,N
5289,2024-09-27 14:56:47.626020,user1,user2,2.0,bin3,N
5290,2024-09-27 14:56:47.716510,user1,user2,48.0,bin3,N
5291,2024-09-27 14:56:47.803508,user1,user2,65.0,bin3,Y
5292,2024-09-27 14:56:47.884708,user1,user2,13.0,bin3,N
5293,2024-09-27 14:56:47.955821,user1,user2,50.0,bin3,N
5294,2024-09-27 14:56:48.037985,user1,user2,38.0,bin3,N
5295,2024-09-27 14:56:48.111106,user1,user2,30.0,bin3,N
5296,2024-09-27 14:56:48.207169,user1,user2,56.0,bin3,N
5297,2024-09-27 14:56:48.286229,user1,user2,38.0,bin3,N
5298,2024-09-27 14:56:48.370457,user1,user2,97.0,bin3,Y
5299,2024-09-27 14:56:48.461456,user1,user2,40.0,bin3,N
5300,2024-09-27 14:56:48.543984,user1,user2,40.0,bin3,N
5301,2024-09-27 14:56:48.631032,user1,user2,3.0,bin3,N
5302,2024-09-27 14:56:48.836064,user1,user2,45.0,bin3,N
5303,2024-09-27 14:56:48.932134,user1,user2,27.0,bin3,N
5304,2024-09-27 14:56:49.029215,user1,user2,66.0,bin3,Y
5305,2024-09-27 14:56:49.123374,user1,user2,23.0,bin3,N
5306,2024-09-27 14:56:49.228373,user1,user2,6.0,bin3,N
5307,2024-09-27 14:56:49.325479,user1,user2,77.0,bin3,Y
5308,2024-09-27 14:56:49.436491,user1,user2,61.0,bin3,Y
5309,2024-09-27 14:56:49.548607,user1,user2,88.0,bin3,Y
5310,2024-09-27 14:56:49.666915,user1,user2,82.0,bin3,Y
5311,2024-09-27 14:56:49.751910,user1,user2,76.0,bin3,Y
5312,2024-09-27 14:56:49.841017,user1,user2,40.0,bin3,N
5313,2024-09-27 14:56:49.925121,user1,user2,37.0,bin3,N
5314,2024-09-27 14:56:50.007135,user1,user2,83.0,bin3,Y
5315,2024-09-27 14:56:50.087125,user1,user2,24.0,bin3,N
5316,2024-09-27 14:56:50.180507,user1,user2,36.0,bin3,N
5317,2024-09-27 14:56:50.252512,user1,user2,89.0,bin3,Y
5318,2024-09-27 14:56:50.348541,user1,user2,53.0,bin3,N
5319,2024-09-27 14:56:50.430512,user1,user2,90.0,bin3,Y
5320,2024-09-27 14:56:50.533103,user1,user2,69.0,bin3,Y
5321,2024-09-27 14:56:50.614344,user1,user2,27.0,bin3,N
5322,2024-09-27 14:56:50.695498,user1,user2,6.0,bin3,N
5323,2024-09-27 14:56:50.773500,user1,user2,60.0,bin3,N
5324,2024-09-27 14:56:50.863283,user1,user2,70.0,bin3,Y
5325,2024-09-27 14:56:50.955572,user1,user2,83.0,bin3,Y
5326,2024-09-27 14:56:51.027676,user1,user2,55.0,bin3,N
5327,2024-09-27 14:56:51.106662,user1,user2,54.0,bin3,N
5328,2024-09-27 14:56:51.183657,user1,user2,18.0,bin3,N
5329,2024-09-27 14:56:51.261203,user1,user2,79.0,bin3,Y
5330,2024-09-27 14:56:51.346533,user1,user2,35.0,bin3,N
5331,2024-09-27 14:56:51.427454,user1,user2,6.0,bin3,N
5332,2024-09-27 14:56:51.512459,user1,user2,36.0,bin3,N
5333,2024-09-27 14:56:51.604453,user1,user2,7.0,bin3,N
5334,2024-09-27 14:56:51.696451,user1,user2,98.0,bin3,Y
5335,2024-09-27 14:56:51.773443,user1,user2,30.0,bin3,N
5336,2024-09-27 14:56:51.852443,user1,user2,91.0,bin3,Y
5337,2024-09-27 14:56:52.009439,user1,user2,29.0,bin3,N
5338,2024-09-27 14:56:52.098811,user1,user2,5.0,bin3,N
5339,2024-09-27 14:56:52.184985,user1,user2,8.0,bin3,N
5340,2024-09-27 14:56:52.261973,user1,user2,27.0,bin3,N
5341,2024-09-27 14:56:52.337525,user1,user2,81.0,bin3,Y
5342,2024-09-27 14:56:52.420897,user1,user2,17.0,bin3,N
5343,2024-09-27 14:56:52.500011,user1,user2,76.0,bin3,Y
5344,2024-09-27 14:56:52.580994,user1,user2,87.0,bin3,Y
5345,2024-09-27 14:56:52.663006,user1,user2,1.0,bin3,N
5346,2024-09-27 14:56:52.749999,user1,user2,80.0,bin3,Y
5347,2024-09-27 14:56:52.827003,user1,user2,24.0,bin3,N
5348,2024-09-27 14:56:52.903000,user1,user2,11.0,bin3,N
5349,2024-09-27 14:56:52.976481,user1,user2,69.0,bin3,Y
5350,2024-09-27 14:56:53.055476,user1,user2,52.0,bin3,N
5351,2024-09-27 14:56:53.139597,user1,user2,65.0,bin3,Y
5352,2024-09-27 14:56:53.292833,user1,user2,19.0,bin3,N
5353,2024-09-27 14:56:53.387941,user1,user2,97.0,bin3,Y
5354,2024-09-27 14:56:53.483942,user1,user2,31.0,bin3,N
5355,2024-09-27 14:56:53.576242,user1,user2,87.0,bin3,Y
5356,2024-09-27 14:56:53.680762,user1,user2,8.0,bin3,N
5357,2024-09-27 14:56:53.789088,user1,user2,36.0,bin3,N
5358,2024-09-27 14:56:53.885090,user1,user2,54.0,bin3,N
5359,2024-09-27 14:56:53.982467,user1,user2,63.0,bin3,Y
5360,2024-09-27 14:56:54.075461,user1,user2,22.0,bin3,N
5361,2024-09-27 14:56:54.196723,user1,user2,92.0,bin3,Y
5362,2024-09-27 14:56:54.284837,user1,user2,49.0,bin3,N
5363,2024-09-27 14:56:54.370124,user1,user2,44.0,bin3,N
5364,2024-09-27 14:56:54.486777,user1,user2,40.0,bin3,N
5365,2024-09-27 14:56:54.579805,user1,user2,95.0,bin3,Y
5366,2024-09-27 14:56:54.660809,user1,user2,56.0,bin3,N
5367,2024-09-27 14:56:54.758780,user1,user2,33.0,bin3,N
5368,2024-09-27 14:56:54.840793,user1,user2,93.0,bin3,Y
5369,2024-09-27 14:56:54.915416,user1,user2,86.0,bin3,Y
5370,2024-09-27 14:56:55.000308,user1,user2,57.0,bin3,N
5371,2024-09-27 14:56:55.088323,user1,user2,35.0,bin3,N
5372,2024-09-27 14:56:55.169302,user1,user2,98.0,bin3,Y
5373,2024-09-27 14:56:55.253305,user1,user2,50.0,bin3,N
5374,2024-09-27 14:56:55.338374,user1,user2,65.0,bin3,Y
5375,2024-09-27 14:56:55.420480,user1,user2,68.0,bin3,Y
5376,2024-09-27 14:56:55.523487,user1,user2,55.0,bin3,N
5377,2024-09-27 14:56:55.620474,user1,user2,42.0,bin3,N
5378,2024-09-27 14:56:55.712496,user1,user2,71.0,bin3,Y
5379,2024-09-27 14:56:55.802657,user1,user2,9.0,bin3,N
5380,2024-09-27 14:56:55.891176,user1,user2,22.0,bin3,N
5381,2024-09-27 14:56:55.988319,user1,user2,26.0,bin3,N
5382,2024-09-27 14:56:56.071291,user1,user2,44.0,bin3,N
5383,2024-09-27 14:56:56.161298,user1,user2,56.0,bin3,N
5384,2024-09-27 14:56:56.240401,user1,user2,91.0,bin3,Y
5385,2024-09-27 14:56:56.327415,user1,user2,3.0,bin3,N
5386,2024-09-27 14:56:56.406977,user1,user2,99.0,bin3,Y
5387,2024-09-27 14:56:56.495040,user1,user2,91.0,bin3,Y
5388,2024-09-27 14:56:56.571594,user1,user2,79.0,bin3,Y
5389,2024-09-27 14:56:56.653723,user1,user2,43.0,bin3,N
5390,2024-09-27 14:56:56.747801,user1,user2,51.0,bin3,N
5391,2024-09-27 14:56:56.827065,user1,user2,71.0,bin3,Y
5392,2024-09-27 14:56:56.913062,user1,user2,20.0,bin3,N
5393,2024-09-27 14:56:56.998641,user1,user2,70.0,bin3,Y
5394,2024-09-27 14:56:57.085490,user1,user2,38.0,bin3,N
5395,2024-09-27 14:56:57.167414,user1,user2,7.0,bin3,N
5396,2024-09-27 14:56:57.243414,user1,user2,70.0,bin3,Y
5397,2024-09-27 14:56:57.333466,user1,user2,96.0,bin3,Y
5398,2024-09-27 14:56:57.418467,user1,user2,95.0,bin3,Y
5399,2024-09-27 14:56:57.500468,user1,user2,7.0,bin3,N
5400,2024-09-27 14:56:57.578471,user1,user2,8.0,bin3,N
5401,2024-09-27 14:56:57.652485,user1,user2,25.0,bin3,N
5402,2024-09-27 14:56:57.835565,user1,user2,11.0,bin3,N
5403,2024-09-27 14:56:57.931024,user1,user2,97.0,bin3,Y
5404,2024-09-27 14:56:58.047417,user1,user2,9.0,bin3,N
5405,2024-09-27 14:56:58.144876,user1,user2,25.0,bin3,N
5406,2024-09-27 14:56:58.295560,user1,user2,70.0,bin3,Y
5407,2024-09-27 14:56:58.404868,user1,user2,95.0,bin3,Y
5408,2024-09-27 14:56:58.499776,user1,user2,92.0,bin3,Y
5409,2024-09-27 14:56:58.592189,user1,user2,91.0,bin3,Y
5410,2024-09-27 14:56:58.690065,user1,user2,23.0,bin3,N
5411,2024-09-27 14:56:58.770310,user1,user2,15.0,bin3,N
5412,2024-09-27 14:56:58.862329,user1,user2,3.0,bin3,N
5413,2024-09-27 14:56:58.944384,user1,user2,5.0,bin3,N
5414,2024-09-27 14:56:59.033508,user1,user2,9.0,bin3,N
5415,2024-09-27 14:56:59.123508,user1,user2,78.0,bin3,Y
5416,2024-09-27 14:56:59.213506,user1,user2,86.0,bin3,Y
5417,2024-09-27 14:56:59.311030,user1,user2,93.0,bin3,Y
5418,2024-09-27 14:56:59.395550,user1,user2,65.0,bin3,Y
5419,2024-09-27 14:56:59.477542,user1,user2,29.0,bin3,N
5420,2024-09-27 14:56:59.550794,user1,user2,66.0,bin3,Y
5421,2024-09-27 14:56:59.631762,user1,user2,54.0,bin3,N
5422,2024-09-27 14:56:59.707750,user1,user2,74.0,bin3,Y
5423,2024-09-27 14:56:59.777843,user1,user2,56.0,bin3,N
5424,2024-09-27 14:56:59.876254,user1,user2,4.0,bin3,N
5425,2024-09-27 14:57:00.276850,user1,user2,40.0,bin3,N
5426,2024-09-27 14:57:00.365068,user1,user2,66.0,bin3,Y
5427,2024-09-27 14:57:00.444766,user1,user2,36.0,bin3,N
5428,2024-09-27 14:57:00.515105,user1,user2,31.0,bin3,N
5429,2024-09-27 14:57:00.612664,user1,user2,62.0,bin3,Y
5430,2024-09-27 14:57:00.724631,user1,user2,9.0,bin3,N
5431,2024-09-27 14:57:00.823685,user1,user2,23.0,bin3,N
5432,2024-09-27 14:57:00.909957,user1,user2,48.0,bin3,N
5433,2024-09-27 14:57:01.011960,user1,user2,17.0,bin3,N
5434,2024-09-27 14:57:01.109284,user1,user2,59.0,bin3,N
5435,2024-09-27 14:57:01.197825,user1,user2,62.0,bin3,Y
5436,2024-09-27 14:57:01.283820,user1,user2,6.0,bin3,N
5437,2024-09-27 14:57:01.371660,user1,user2,93.0,bin3,Y
5438,2024-09-27 14:57:01.459648,user1,user2,80.0,bin3,Y
5439,2024-09-27 14:57:01.550737,user1,user2,87.0,bin3,Y
5440,2024-09-27 14:57:01.629746,user1,user2,32.0,bin3,N
5441,2024-09-27 14:57:01.724911,user1,user2,29.0,bin3,N
5442,2024-09-27 14:57:01.804105,user1,user2,94.0,bin3,Y
5443,2024-09-27 14:57:01.884089,user1,user2,31.0,bin3,N
5444,2024-09-27 14:57:01.971195,user1,user2,98.0,bin3,Y
5445,2024-09-27 14:57:02.067658,user1,user2,0.0,bin3,N
5446,2024-09-27 14:57:02.157725,user1,user2,68.0,bin3,Y
5447,2024-09-27 14:57:02.233730,user1,user2,6.0,bin3,N
5448,2024-09-27 14:57:02.313851,user1,user2,59.0,bin3,N
5449,2024-09-27 14:57:02.391859,user1,user2,90.0,bin3,Y
5450,2024-09-27 14:57:02.474841,user1,user2,20.0,bin3,N
5451,2024-09-27 14:57:02.565859,user1,user2,2.0,bin3,N
5452,2024-09-27 14:57:02.737916,user1,user2,96.0,bin3,Y
5453,2024-09-27 14:57:02.839984,user1,user2,19.0,bin3,N
5454,2024-09-27 14:57:02.944825,user1,user2,88.0,bin3,Y
5455,2024-09-27 14:57:03.047790,user1,user2,76.0,bin3,Y
5456,2024-09-27 14:57:03.141332,user1,user2,27.0,bin3,N
5457,2024-09-27 14:57:03.233562,user1,user2,79.0,bin3,Y
5458,2024-09-27 14:57:03.337560,user1,user2,11.0,bin3,N
5459,2024-09-27 14:57:03.445556,user1,user2,10.0,bin3,N
5460,2024-09-27 14:57:03.572139,user1,user2,10.0,bin3,N
5461,2024-09-27 14:57:03.647136,user1,user2,32.0,bin3,N
5462,2024-09-27 14:57:03.731144,user1,user2,55.0,bin3,N
5463,2024-09-27 14:57:03.833135,user1,user2,80.0,bin3,Y
5464,2024-09-27 14:57:03.920387,user1,user2,43.0,bin3,N
5465,2024-09-27 14:57:04.003626,user1,user2,4.0,bin3,N
5466,2024-09-27 14:57:04.092956,user1,user2,93.0,bin3,Y
5467,2024-09-27 14:57:04.173241,user1,user2,47.0,bin3,N
5468,2024-09-27 14:57:04.257229,user1,user2,20.0,bin3,N
5469,2024-09-27 14:57:04.338232,user1,user2,35.0,bin3,N
5470,2024-09-27 14:57:04.414540,user1,user2,29.0,bin3,N
5471,2024-09-27 14:57:04.497536,user1,user2,65.0,bin3,Y
5472,2024-09-27 14:57:04.661535,user1,user2,1.0,bin3,N
5473,2024-09-27 14:57:04.743553,user1,user2,42.0,bin3,N
5474,2024-09-27 14:57:04.823551,user1,user2,76.0,bin3,Y
5475,2024-09-27 14:57:04.902907,user1,user2,87.0,bin3,Y
5476,2024-09-27 14:57:04.976911,user1,user2,86.0,bin3,Y
5477,2024-09-27 14:57:05.086172,user1,user2,61.0,bin3,Y
5478,2024-09-27 14:57:05.234653,user1,user2,5.0,bin3,N
5479,2024-09-27 14:57:05.311669,user1,user2,79.0,bin3,Y
5480,2024-09-27 14:57:05.397088,user1,user2,18.0,bin3,N
5481,2024-09-27 14:57:05.482259,user1,user2,31.0,bin3,N
5482,2024-09-27 14:57:05.565264,user1,user2,15.0,bin3,N
5483,2024-09-27 14:57:05.640342,user1,user2,35.0,bin3,N
5484,2024-09-27 14:57:05.726461,user1,user2,8.0,bin3,N
5485,2024-09-27 14:57:05.799974,user1,user2,40.0,bin3,N
5486,2024-09-27 14:57:05.904068,user1,user2,8.0,bin3,N
5487,2024-09-27 14:57:05.984277,user1,user2,37.0,bin3,N
5488,2024-09-27 14:57:06.063282,user1,user2,1.0,bin3,N
5489,2024-09-27 14:57:06.133276,user1,user2,19.0,bin3,N
5490,2024-09-27 14:57:06.210278,user1,user2,65.0,bin3,Y
5491,2024-09-27 14:57:06.293391,user1,user2,56.0,bin3,N
5492,2024-09-27 14:57:06.370388,user1,user2,70.0,bin3,Y
5493,2024-09-27 14:57:06.453388,user1,user2,36.0,bin3,N
5494,2024-09-27 14:57:06.534562,user1,user2,95.0,bin3,Y
5495,2024-09-27 14:57:06.609561,user1,user2,36.0,bin3,N
5496,2024-09-27 14:57:06.696560,user1,user2,65.0,bin3,Y
5497,2024-09-27 14:57:06.766559,user1,user2,39.0,bin3,N
5498,2024-09-27 14:57:06.865614,user1,user2,86.0,bin3,Y
5499,2024-09-27 14:57:06.947673,user1,user2,67.0,bin3,Y
5500,2024-09-27 14:57:07.013673,user1,user2,27.0,bin3,N
5501,2024-09-27 14:57:07.088737,user1,user2,36.0,bin3,N
5502,2024-09-27 14:57:07.259797,user1,user2,55.0,bin3,N
5503,2024-09-27 14:57:07.360852,user1,user2,53.0,bin3,N
5504,2024-09-27 14:57:07.467354,user1,user2,85.0,bin3,Y
5505,2024-09-27 14:57:07.583350,user1,user2,32.0,bin3,N
5506,2024-09-27 14:57:07.688378,user1,user2,2.0,bin3,N
5507,2024-09-27 14:57:07.783355,user1,user2,70.0,bin3,Y
5508,2024-09-27 14:57:07.966275,user1,user2,29.0,bin3,N
5509,2024-09-27 14:57:08.152619,user1,user2,86.0,bin3,Y
5510,2024-09-27 14:57:08.226616,user1,user2,64.0,bin3,Y
5511,2024-09-27 14:57:08.308616,user1,user2,46.0,bin3,N
5512,2024-09-27 14:57:08.382644,user1,user2,71.0,bin3,Y
5513,2024-09-27 14:57:08.460158,user1,user2,79.0,bin3,Y
5514,2024-09-27 14:57:08.536251,user1,user2,95.0,bin3,Y
5515,2024-09-27 14:57:08.621297,user1,user2,96.0,bin3,Y
5516,2024-09-27 14:57:08.731491,user1,user2,83.0,bin3,Y
5517,2024-09-27 14:57:08.802482,user1,user2,35.0,bin3,N
5518,2024-09-27 14:57:08.958688,user1,user2,74.0,bin3,Y
5519,2024-09-27 14:57:09.040688,user1,user2,13.0,bin3,N
5520,2024-09-27 14:57:09.127676,user1,user2,94.0,bin3,Y
5521,2024-09-27 14:57:09.204688,user1,user2,63.0,bin3,Y
5522,2024-09-27 14:57:09.280686,user1,user2,56.0,bin3,N
5523,2024-09-27 14:57:09.355675,user1,user2,40.0,bin3,N
5524,2024-09-27 14:57:09.430686,user1,user2,64.0,bin3,Y
5525,2024-09-27 14:57:09.506678,user1,user2,93.0,bin3,Y
5526,2024-09-27 14:57:09.579738,user1,user2,11.0,bin3,N
5527,2024-09-27 14:57:09.653750,user1,user2,99.0,bin3,Y
5528,2024-09-27 14:57:09.729812,user1,user2,79.0,bin3,Y
5529,2024-09-27 14:57:09.802964,user1,user2,59.0,bin3,N
5530,2024-09-27 14:57:09.868960,user1,user2,94.0,bin3,Y
5531,2024-09-27 14:57:09.944966,user1,user2,66.0,bin3,Y
5532,2024-09-27 14:57:10.045300,user1,user2,79.0,bin3,Y
5533,2024-09-27 14:57:10.106731,user1,user2,30.0,bin3,N
5534,2024-09-27 14:57:10.212547,user1,user2,17.0,bin3,N
5535,2024-09-27 14:57:10.307795,user1,user2,12.0,bin3,N
5536,2024-09-27 14:57:10.389027,user1,user2,78.0,bin3,Y
5537,2024-09-27 14:57:10.484028,user1,user2,86.0,bin3,Y
5538,2024-09-27 14:57:10.580026,user1,user2,84.0,bin3,Y
5539,2024-09-27 14:57:10.654021,user1,user2,53.0,bin3,N
5540,2024-09-27 14:57:10.737130,user1,user2,51.0,bin3,N
5541,2024-09-27 14:57:10.819135,user1,user2,78.0,bin3,Y
5542,2024-09-27 14:57:10.908139,user1,user2,46.0,bin3,N
5543,2024-09-27 14:57:10.993140,user1,user2,20.0,bin3,N
5544,2024-09-27 14:57:11.079139,user1,user2,10.0,bin3,N
5545,2024-09-27 14:57:11.160139,user1,user2,15.0,bin3,N
5546,2024-09-27 14:57:11.248139,user1,user2,47.0,bin3,N
5547,2024-09-27 14:57:11.325614,user1,user2,74.0,bin3,Y
5548,2024-09-27 14:57:11.419849,user1,user2,96.0,bin3,Y
5549,2024-09-27 14:57:11.498299,user1,user2,84.0,bin3,Y
5550,2024-09-27 14:57:11.586102,user1,user2,71.0,bin3,Y
5551,2024-09-27 14:57:11.669341,user1,user2,7.0,bin3,N
5552,2024-09-27 14:57:11.845546,user1,user2,8.0,bin3,N
5553,2024-09-27 14:57:11.935855,user1,user2,66.0,bin3,Y
5554,2024-09-27 14:57:12.044382,user1,user2,9.0,bin3,N
5555,2024-09-27 14:57:12.136379,user1,user2,62.0,bin3,Y
5556,2024-09-27 14:57:12.227703,user1,user2,40.0,bin3,N
5557,2024-09-27 14:57:12.333963,user1,user2,64.0,bin3,Y
5558,2024-09-27 14:57:12.427962,user1,user2,49.0,bin3,N
5559,2024-09-27 14:57:12.526824,user1,user2,73.0,bin3,Y
5560,2024-09-27 14:57:12.628448,user1,user2,25.0,bin3,N
5561,2024-09-27 14:57:12.724653,user1,user2,98.0,bin3,Y
5562,2024-09-27 14:57:12.803198,user1,user2,72.0,bin3,Y
5563,2024-09-27 14:57:12.889208,user1,user2,0.0,bin3,N
5564,2024-09-27 14:57:12.964397,user1,user2,39.0,bin3,N
5565,2024-09-27 14:57:13.058421,user1,user2,87.0,bin3,Y
5566,2024-09-27 14:57:13.138597,user1,user2,32.0,bin3,N
5567,2024-09-27 14:57:13.219597,user1,user2,32.0,bin3,N
5568,2024-09-27 14:57:13.300805,user1,user2,59.0,bin3,N
5569,2024-09-27 14:57:13.389002,user1,user2,43.0,bin3,N
5570,2024-09-27 14:57:13.480003,user1,user2,15.0,bin3,N
5571,2024-09-27 14:57:13.558000,user1,user2,5.0,bin3,N
5572,2024-09-27 14:57:13.677005,user1,user2,33.0,bin3,N
5573,2024-09-27 14:57:13.751000,user1,user2,86.0,bin3,Y
5574,2024-09-27 14:57:13.830311,user1,user2,81.0,bin3,Y
5575,2024-09-27 14:57:13.922415,user1,user2,90.0,bin3,Y
5576,2024-09-27 14:57:14.003470,user1,user2,70.0,bin3,Y
5577,2024-09-27 14:57:14.075482,user1,user2,69.0,bin3,Y
5578,2024-09-27 14:57:14.152470,user1,user2,21.0,bin3,N
5579,2024-09-27 14:57:14.240633,user1,user2,11.0,bin3,N
5580,2024-09-27 14:57:14.338116,user1,user2,29.0,bin3,N
5581,2024-09-27 14:57:14.430783,user1,user2,16.0,bin3,N
5582,2024-09-27 14:57:14.502873,user1,user2,31.0,bin3,N
5583,2024-09-27 14:57:14.576132,user1,user2,78.0,bin3,Y
5584,2024-09-27 14:57:14.641270,user1,user2,85.0,bin3,Y
5585,2024-09-27 14:57:14.717259,user1,user2,78.0,bin3,Y
5586,2024-09-27 14:57:14.805261,user1,user2,94.0,bin3,Y
5587,2024-09-27 14:57:14.895332,user1,user2,16.0,bin3,N
5588,2024-09-27 14:57:14.992320,user1,user2,95.0,bin3,Y
5589,2024-09-27 14:57:15.075457,user1,user2,31.0,bin3,N
5590,2024-09-27 14:57:15.259527,user1,user2,63.0,bin3,Y
5591,2024-09-27 14:57:15.350587,user1,user2,47.0,bin3,N
5592,2024-09-27 14:57:15.436653,user1,user2,74.0,bin3,Y
5593,2024-09-27 14:57:15.505653,user1,user2,41.0,bin3,N
5594,2024-09-27 14:57:15.587885,user1,user2,34.0,bin3,N
5595,2024-09-27 14:57:15.664024,user1,user2,0.0,bin3,N
5596,2024-09-27 14:57:15.757097,user1,user2,80.0,bin3,Y
5597,2024-09-27 14:57:15.833461,user1,user2,82.0,bin3,Y
5598,2024-09-27 14:57:15.920538,user1,user2,54.0,bin3,N
